period_end,period_key,frequency,period_start,period_n_obs,period_is_partial,dce_corn_close,target_date_fwd,target_price_fwd,target_return_fwd,target_direction_fwd,factor_price_momentum,factor_basis_tightness,factor_processing_demand,factor_market_activity,factor_external_support,factor_weather_anomaly,factor_supply_pressure,factor_risk_volatility,factor_price_momentum_coverage,factor_basis_tightness_coverage,factor_processing_demand_coverage,factor_market_activity_coverage,factor_external_support_coverage,factor_weather_anomaly_coverage,factor_supply_pressure_coverage,factor_risk_volatility_coverage,factor_harvest_pressure,seasonal_sin,seasonal_cos
2024-05-17,2024-W20,weekly,2024-05-13,5,0,2459,2024-05-24,2462,0.0012200081,1,0.0906931551,-0.4479084997,0.357457309,-0.4485068827,0.0787935323,0.603594456,0,-0.6213565727,1,1,1,1,1,1,0,1,0,0.6631226582,-0.7485107482
2024-05-24,2024-W21,weekly,2024-05-20,5,0,2462,2024-05-31,2434,-0.0113728676,0,0.0642891305,-0.6103723647,-0.308411058,-0.4806287531,1.210983015,0.4824009549,0,-0.7406921419,1,1,1,1,1,1,0,1,0,0.5680647467,-0.8229838659
2024-05-31,2024-W22,weekly,2024-05-27,5,0,2434,2024-06-07,2489,0.0225965489,1,-0.3576377536,-0.4634615041,-0.0604479273,-0.956846055,-0.068181568,1.326024005,0,-0.3258669337,1,1,1,1,1,1,0,1,0,0.464723172,-0.8854560257
2024-06-07,2024-W23,weekly,2024-06-03,5,0,2489,2024-06-14,2483,-0.0024106067,0,0.3778140818,-0.9068178868,-0.7664956614,-0.053531983,-0.227318174,0.5065855204,0,0.0080844038,1,1,1,1,1,1,0,1,0,0.354604887,-0.9350162427
2024-06-14,2024-W24,weekly,2024-06-11,4,0,2483,2024-06-21,2465,-0.0072492952,0,0.0795612556,-0.1444538607,-0.1449232473,-0.3748516577,-0.0201330109,1.9586783288,0,-0.6535800345,1,1,1,1,1,1,0,1,0,0.2393156643,-0.9709418174
2024-06-21,2024-W25,weekly,2024-06-17,5,0,2465,2024-06-28,2509,0.0178498986,1,-0.1517942269,-0.2102633708,0.8932113958,-0.1223065423,-0.5719258979,0.8159730638,0,-0.4632897727,1,1,1,1,1,1,0,1,0,0.1205366803,-0.9927088741
2024-06-28,2024-W26,weekly,2024-06-24,5,0,2509,2024-07-05,2469,-0.0159426066,0,0.5143978171,-0.5136386915,-0.0468702679,0.0985713342,-0.2084669357,0.6023612002,0,-0.1320143828,1,1,1,1,1,1,0,1,0,0,-1
2024-07-05,2024-W27,weekly,2024-07-01,5,0,2469,2024-07-12,2404,-0.026326448,0,-0.2851322091,0.1384116131,0.4020823694,-0.4465183079,0.300000464,1.9186413816,0,-0.192352321,1,1,1,1,1,1,0,1,0,-0.1205366803,-0.9927088741
2024-07-12,2024-W28,weekly,2024-07-08,5,0,2404,2024-07-19,2395,-0.0037437604,0,-0.9811614462,0.0555588254,0.259879327,0.0157265486,-0.6542356621,0.8242343469,0,0.4069375373,1,1,1,1,1,1,0,1,0,-0.2393156643,-0.9709418174
2024-07-19,2024-W29,weekly,2024-07-15,5,0,2395,2024-07-26,2357,-0.0158663883,0,-0.7123639006,0.2400725815,-0.0182371522,-0.2228927274,-0.4126497282,0.6855194251,0,-0.2531860657,1,1,1,1,1,1,0,1,0,-0.354604887,-0.9350162427
2024-07-26,2024-W30,weekly,2024-07-22,5,0,2357,2024-08-02,2321,-0.0152736529,0,-1.1128227923,0.3598393741,0.3048297124,-0.2675977081,-0.4148390375,2.4104495164,0,-0.2479132923,1,1,1,1,1,1,0,1,0,-0.464723172,-0.8854560257
2024-08-02,2024-W31,weekly,2024-07-29,5,0,2321,2024-08-09,2319,-0.0008616975,0,-1.3121370865,0.3008471567,0.3873279919,-0.3888566173,-0.1661923655,2.5735008223,0,-0.3878609746,1,1,1,1,1,1,0,1,0,-0.5680647467,-0.8229838659
2024-08-09,2024-W32,weekly,2024-08-05,5,0,2319,2024-08-16,2254,-0.028029323,0,-0.9879331231,-0.1195427881,0.1450124831,-0.6459798579,-0.2907959317,0.7468533502,0,-0.8701722237,1,1,1,1,1,1,0,1,0,-0.6631226582,-0.7485107482
2024-08-16,2024-W33,weekly,2024-08-12,5,0,2254,2024-08-23,2312,0.0257320319,1,-1.7392114415,0.5388412136,1.1488470456,-0.2911667302,-0.1173815813,0.763270544,0,0.1277483185,1,1,1,1,1,1,0,1,0,-0.7485107482,-0.6631226582
2024-08-23,2024-W34,weekly,2024-08-19,5,0,2312,2024-08-30,2338,0.0112456747,1,-0.4515035632,-0.4091330708,-0.8320882311,-0.1578836312,-0.4242852763,2.1701561878,0,0.6773208716,1,1,1,1,1,1,0,1,0,-0.8229838659,-0.5680647467
2024-08-30,2024-W35,weekly,2024-08-26,5,0,2338,2024-09-06,2268,-0.0299401198,0,-0.2756721015,-0.212160823,-0.0787427927,-0.3215826328,0.3126544639,0.6258318229,0,0.1727757664,1,1,1,1,1,1,0,1,0,-0.8854560257,-0.464723172
2024-09-06,2024-W36,weekly,2024-09-02,5,0,2268,2024-09-13,2200,-0.0299823633,0,-1.3053158416,0.8759787064,0.2142023014,-0.169454308,0.1889429522,0.8904348625,0,1.0031096418,1,1,1,1,1,1,0,1,1,-0.9350162427,-0.354604887
2024-09-13,2024-W37,weekly,2024-09-09,5,0,2200,2024-09-20,2164,-0.0163636364,0,-1.789331531,0.1557187277,0.5606404279,-0.3140484515,0.542749677,0.4544747629,0,1.0863240752,1,1,1,1,1,1,0,1,1,-0.9709418174,-0.2393156643
2024-09-20,2024-W38,weekly,2024-09-18,3,0,2164,2024-09-27,2179,0.0069316081,1,-1.9556566541,0.897654902,0.2831840753,-0.6592434768,-0.3621965674,0.3083305718,0,0.2178863083,1,1,1,1,1,1,0,1,1,-0.9927088741,-0.1205366803
2024-09-27,2024-W39,weekly,2024-09-23,5,0,2179,2024-09-30,2225,0.0211106012,1,-1.3443007459,-1.6948331312,-0.3303557427,-0.2622900691,0.4860167217,0.3816461377,0,-0.0916032692,1,1,1,1,1,1,0,1,1,-1,0
2024-09-30,2024-W40,weekly,2024-09-30,1,0,2225,2024-10-11,2213,-0.0053932584,0,-0.3993079061,-0.9030309194,0.0176163094,-1.7071738792,0.2906715632,0.2995912436,0,0.6109977228,1,1,1,1,1,1,0,1,1,-0.9927088741,0.1205366803
2024-10-11,2024-W41,weekly,2024-10-08,4,0,2213,2024-10-18,2198,-0.0067781292,0,-0.5753642639,0.1756165324,-0.1443237312,0.9103100512,0.3157380841,0.1129493715,0,-0.1154941696,1,1,1,1,1,1,0,1,1,-0.9709418174,0.2393156643
2024-10-18,2024-W42,weekly,2024-10-14,5,0,2198,2024-10-25,2225,0.0122838944,1,-0.6578605129,-0.0278511174,0.3954938055,0.2432645346,-0.3156307791,0.1086140541,0,-0.2122135796,1,1,1,1,1,1,0,1,1,-0.9350162427,0.354604887
2024-10-25,2024-W43,weekly,2024-10-21,5,0,2225,2024-11-01,2240,0.006741573,1,-0.1872469487,-0.4480892584,0.6039051311,0.2191910943,0.3190845941,0.2810718157,0,-0.0034479456,1,1,1,1,1,1,0,1,1,-0.8854560257,0.464723172
2024-11-01,2024-W44,weekly,2024-10-28,5,0,2240,2024-11-08,2199,-0.0183035714,0,-0.1699210309,-0.4156152935,0.1260434409,-0.0650365375,0.1518640452,0.2962392958,0,-0.3250911569,1,1,1,1,1,1,0,1,1,-0.8229838659,0.5680647467
2024-11-08,2024-W45,weekly,2024-11-04,5,0,2199,2024-11-15,2182,-0.0077307867,0,-0.7830203822,0.2225503044,-0.0479104356,0.202050475,0.5512531104,0.536060435,0,0.1347781878,1,1,1,1,1,1,0,1,1,-0.7485107482,0.6631226582
2024-11-15,2024-W46,weekly,2024-11-11,5,0,2182,2024-11-22,2190,0.0036663611,1,-0.8714711873,-0.6603909682,0.0394834347,-0.0784872179,0.0244044032,0.3236653294,0,-0.2883386828,1,1,1,1,1,1,0,1,1,-0.6631226582,0.7485107482
2024-11-22,2024-W47,weekly,2024-11-18,5,0,2190,2024-11-29,2163,-0.0123287671,0,-0.6925800574,-0.4071871455,-0.0891567983,-0.1186438774,0.2437631865,0.6840460764,0,-0.5335361712,1,1,1,1,1,1,0,1,1,-0.5680647467,0.8229838659
2024-11-29,2024-W48,weekly,2024-11-25,5,0,2163,2024-12-06,2089,-0.0342117429,0,-0.9698363028,-0.028239421,0.189142489,0.0513117583,-0.1648014477,0.6547824742,0,-0.4632359093,1,1,1,1,1,1,0,1,1,-0.464723172,0.8854560257
2024-12-06,2024-W49,weekly,2024-12-02,5,0,2089,2024-12-13,2115,0.0124461465,1,-1.7398061951,0.0548836438,0.6521082617,0.0894818225,0.2100579784,0.962389763,0,0.4799997332,1,1,1,1,1,1,0,1,0,-0.354604887,0.9350162427
2024-12-13,2024-W50,weekly,2024-12-09,5,0,2115,2024-12-20,2184,0.0326241135,1,-0.8172585118,-1.2787455278,-0.0925376018,-0.8654068274,0.0689272572,0.9552834138,0,0.036464069,1,1,1,1,1,1,0,1,0,-0.2393156643,0.9709418174
2024-12-20,2024-W51,weekly,2024-12-16,5,0,2184,2024-12-27,2234,0.0228937729,1,0.1628243179,-0.295422634,-1.8256033055,1.0796449338,-0.2522749629,1.0370671184,0,1.1315174112,1,1,1,1,1,1,0,1,0,-0.1205366803,0.9927088741
2024-12-27,2024-W52,weekly,2024-12-23,5,0,2234,2025-01-03,2228,-0.0026857654,0,0.5403857462,-1.3793517085,-0.8303869399,0.3858076485,0.2082131306,0.9970172493,0,0.8743589952,1,1,1,1,1,1,0,1,0,0,1
2025-01-03,2025-W01,weekly,2024-12-30,4,0,2228,2025-01-10,2250,0.0098743268,1,0.2784931087,-0.341855131,-1.2343516408,-0.0240415633,-0.358889446,0.9591490416,0,-0.2960560642,1,1,1,1,1,1,0,1,0,0.1205366803,0.9927088741
2025-01-10,2025-W02,weekly,2025-01-06,5,0,2250,2025-01-17,2291,0.0182222222,1,0.4709985278,-1.1708924956,-0.7173489485,0.4882404448,0.2987734429,1.125791779,0,-0.0743424794,1,1,1,1,1,1,0,1,0,0.2393156643,0.9709418174
2025-01-17,2025-W03,weekly,2025-01-13,5,0,2291,2025-01-24,2267,-0.0104757748,0,0.6773552973,-1.314246461,-0.8977794694,0.3753399264,0.2630795619,0.9511706105,0,0.0251632974,1,1,1,1,1,1,0,1,0,0.354604887,0.9350162427
2025-01-24,2025-W04,weekly,2025-01-20,5,0,2267,2025-01-27,2283,0.0070577856,1,-0.0181270463,-0.4217131075,-0.7556998816,0.1893478643,0.0415877926,0.8836736131,0,-0.1206696091,1,1,1,1,1,1,0,1,0,0.464723172,0.8854560257
2025-01-27,2025-W05,weekly,2025-01-27,1,0,2283,2025-02-07,2286,0.0013140604,1,0.3385479598,-0.7821047056,-0.7695795059,-0.9922748246,-0.2943459575,0.6764826262,0,-0.3053361773,1,1,1,1,1,1,0,1,0,0.5680647467,0.8229838659
2025-02-07,2025-W06,weekly,2025-02-05,3,0,2286,2025-02-14,2303,0.0074365704,1,0.2291623447,-0.9276463521,-0.8405183457,0.9153317575,0.6025037714,1.0458978782,0,-0.4957699171,1,1,1,1,1,1,0,1,0,0.6631226582,0.7485107482
2025-02-14,2025-W07,weekly,2025-02-10,5,0,2303,2025-02-21,2274,-0.012592271,0,0.3898212781,-0.5069460094,-0.4371356943,0.4477466837,0.7834854398,0.8737329945,0,-0.457431161,1,1,1,1,1,1,0,1,0,0.7485107482,0.6631226582
2025-02-21,2025-W08,weekly,2025-02-17,5,0,2274,2025-02-28,2292,0.0079155673,1,-0.1124654433,0.1795961162,0.5727933959,0.433379164,-0.0619057952,0.9506661762,0,-0.264196526,1,1,1,1,1,1,0,1,0,0.8229838659,0.5680647467
2025-02-28,2025-W09,weekly,2025-02-24,5,0,2292,2025-03-07,2308,0.0069808028,1,0.2826216096,-0.2617728682,0.0071710174,0.4736364252,-1.10158359,0.6652109272,0,-0.6686675687,1,1,1,1,1,1,0,1,0,0.8854560257,0.464723172
2025-03-07,2025-W10,weekly,2025-03-03,5,0,2308,2025-03-14,2309,0.0004332756,1,0.3997651011,-0.1775497596,-0.0732620525,0.4340448006,-0.1883223287,0.6462446999,0,-0.6809603141,1,1,1,1,1,1,0,1,0,0.9350162427,0.354604887
2025-03-14,2025-W11,weekly,2025-03-10,5,0,2309,2025-03-21,2289,-0.0086617583,0,0.2386342587,0.509799763,0.0365698102,0.2250779279,-0.2537923653,0.3231020416,0,-1.0471174159,1,1,1,1,1,1,0,1,0,0.9709418174,0.2393156643
2025-03-21,2025-W12,weekly,2025-03-17,5,0,2289,2025-03-28,2261,-0.0122324159,0,-0.0723376281,-0.7634935398,0.1076647595,0.1392120035,-0.0951081483,0.4720164697,0,-0.9385529244,1,1,1,1,1,1,0,1,0,0.9927088741,0.1205366803
2025-03-28,2025-W13,weekly,2025-03-24,5,0,2261,2025-04-03,2284,0.01017249,1,-0.4379087181,-0.0404296638,-0.0925711691,-0.066049083,-0.7673072611,0.3391879818,0,-0.7410600916,1,1,1,1,1,1,0,1,0,1,0
2025-04-03,2025-W14,weekly,2025-03-31,4,0,2284,2025-04-11,2314,0.0131348511,1,-0.0480176742,-0.8738687659,-0.0359897651,-0.3472542529,-0.1562555196,0.2413551367,0,-0.7461418856,1,1,1,1,1,1,0,1,0,0.9927088741,-0.1205366803
2025-04-11,2025-W15,weekly,2025-04-07,5,0,2314,2025-04-18,2288,-0.0112359551,0,0.2638894468,-0.4062030956,-0.5513055501,-0.0184396595,0.666730073,0.4200152241,0,-0.5825086579,1,1,1,1,1,1,0,1,0,0.9709418174,-0.2393156643
2025-04-18,2025-W16,weekly,2025-04-14,5,0,2288,2025-04-25,2336,0.020979021,1,-0.1745610922,0.1026630692,-0.1441864249,0.4787659099,-0.4841078228,0.1224423184,0,-0.6054705765,1,1,1,1,1,1,0,1,0,0.9350162427,-0.354604887
2025-04-25,2025-W17,weekly,2025-04-21,5,0,2336,2025-04-30,2377,0.0175513699,1,0.5921067968,-0.7606797439,-0.0155151788,0.5650133845,-0.6378894902,0.3457138287,0,-0.2183989363,1,1,1,1,1,1,0,1,0,0.8854560257,-0.464723172
2025-04-30,2025-W18,weekly,2025-04-28,3,0,2377,2025-05-09,2375,-0.0008413967,0,0.8227302023,-0.5398057949,-0.2403158832,0.2712133655,-0.7086487424,0.3961989572,0,-0.2361898143,1,1,1,1,1,1,0,1,0,0.8229838659,-0.5680647467
2025-05-09,2025-W19,weekly,2025-05-06,4,0,2375,2025-05-16,2335,-0.0168421053,0,0.4858849497,0.2362342512,-0.275293545,0.3331069016,-1.0558462342,0.3668983684,0,-0.7028359462,1,1,1,1,1,1,0,1,0,0.7485107482,-0.6631226582
2025-05-16,2025-W20,weekly,2025-05-12,5,0,2335,2025-05-23,2327,-0.0034261242,0,-0.0670623796,0.4740469739,-0.3078546619,0.2840715642,-0.5732931966,0.5690750958,0,-0.1058773686,1,1,1,1,1,1,0,1,0,0.6631226582,-0.7485107482
2025-05-23,2025-W21,weekly,2025-05-19,5,0,2327,2025-05-30,2336,0.0038676407,1,-0.1631679641,-0.2404171325,-0.4274602312,0.1519324623,0.1684312928,0.5358821947,0,-0.6410346648,1,1,1,1,1,1,0,1,0,0.5680647467,-0.8229838659
2025-05-30,2025-W22,weekly,2025-05-26,5,0,2336,2025-06-06,2340,0.0017123288,1,-0.0364265263,-0.2797603827,-0.2580524003,-0.1451879332,-0.6882956926,0.7707848558,0,-0.8447968299,1,1,1,1,1,1,0,1,0,0.464723172,-0.8854560257
2025-06-06,2025-W23,weekly,2025-06-03,4,0,2340,2025-06-13,2378,0.0162393162,1,0.0948482026,-0.226126079,-0.6599790885,-0.4079453461,0.0303771853,0.4652946645,0,-0.8902728456,1,1,1,1,1,1,0,1,0,0.354604887,-0.9350162427
2025-06-13,2025-W24,weekly,2025-06-09,5,0,2378,2025-06-20,2409,0.0130361648,1,0.6765510621,-0.1362146365,-0.3907221331,-0.3057823243,-0.1409142534,1.2171132289,0,-0.4808886436,1,1,1,1,1,1,0,1,0,0.2393156643,-0.9709418174
2025-06-20,2025-W25,weekly,2025-06-16,5,0,2409,2025-06-27,2384,-0.0103777501,0,0.8572791096,-0.2278992743,-0.9171149829,0.1832516308,0.1859086215,1.1218204951,0,-0.6705387624,1,1,1,1,1,1,0,1,0,0.1205366803,-0.9927088741
2025-06-27,2025-W26,weekly,2025-06-23,5,0,2384,2025-07-04,2353,-0.0130033557,0,0.1866203455,0.2574177162,0.3219574436,0.1792332039,-0.9161815922,0.9466953203,0,-0.5028927617,1,1,1,1,1,1,0,1,0,0,-1
2025-07-04,2025-W27,weekly,2025-06-30,5,0,2353,2025-07-11,2306,-0.0199745006,0,-0.2463418558,0.6497643423,-0.1066035323,-0.015318076,0.0140849224,1.9357067574,0,-0.2679034288,1,1,1,1,1,1,0,1,0,-0.1205366803,-0.9927088741
2025-07-11,2025-W28,weekly,2025-07-07,5,0,2306,2025-07-18,2314,0.0034692108,1,-0.8221641365,0.6963219594,-0.2783290749,0.1927946451,-0.8543332467,0.9741758452,0,-0.0426085524,1,1,1,1,1,1,0,1,0,-0.2393156643,-0.9709418174
2025-07-18,2025-W29,weekly,2025-07-14,5,0,2314,2025-07-25,2311,-0.0012964564,0,-0.5560424183,-0.32214329,-0.3226147836,0.1806419217,-0.0336636248,1.2133432235,0,-0.7997936341,1,1,1,1,1,1,0,1,0,-0.354604887,-0.9350162427
2025-07-25,2025-W30,weekly,2025-07-21,5,0,2311,2025-08-01,2297,-0.0060579836,0,-0.5151013718,0.2099233908,-0.1173766923,-0.2317137402,-0.5399432663,2.0885380743,0,-0.9079250907,1,1,1,1,1,1,0,1,0,-0.464723172,-0.8854560257
2025-08-01,2025-W31,weekly,2025-07-28,5,0,2297,2025-08-08,2255,-0.0182847192,0,-0.5811693667,0.368169289,0.0648829376,-0.2036343103,0.8630982228,1.0656170552,0,-0.7864599511,1,1,1,1,1,1,0,1,0,-0.5680647467,-0.8229838659
2025-08-08,2025-W32,weekly,2025-08-04,5,0,2255,2025-08-15,2190,-0.0288248337,0,-0.9477417844,0.7052719254,0.2312300547,-0.4280307615,-0.0655570667,0.9804493523,0,-0.4428414679,1,1,1,1,1,1,0,1,0,-0.6631226582,-0.7485107482
2025-08-15,2025-W33,weekly,2025-08-11,5,0,2190,2025-08-22,2175,-0.0068493151,0,-1.6324357056,0.7504678998,-0.6080124614,-0.0883635567,-0.2117786955,1.0610609315,0,0.1271342909,1,1,1,1,1,1,0,1,0,-0.7485107482,-0.6631226582
2025-08-22,2025-W34,weekly,2025-08-18,5,0,2175,2025-08-29,2191,0.0073563218,1,-1.3822529244,0.8621682833,-0.324057451,0.1946606015,-0.0509368426,1.388338772,0,-0.6100251922,1,1,1,1,1,1,0,1,0,-0.8229838659,-0.5680647467
2025-08-29,2025-W35,weekly,2025-08-25,5,0,2191,2025-09-05,2224,0.0150616157,1,-0.8948166839,0.1024131428,-0.4911634655,0.1160622116,0.0952567773,0.705636368,0,-0.3788398085,1,1,1,1,1,1,0,1,0,-0.8854560257,-0.464723172
2025-09-05,2025-W36,weekly,2025-09-01,5,0,2224,2025-09-12,2197,-0.0121402878,0,-0.3382210426,-0.3382835884,-0.6420244943,-0.0794589808,-0.3043838655,0.7533179348,0,-0.0061449795,1,1,1,1,1,1,0,1,1,-0.9350162427,-0.354604887
2025-09-12,2025-W37,weekly,2025-09-08,5,0,2197,2025-09-19,2168,-0.0131998179,0,-0.7618091483,0.782894555,-0.6838721005,-0.1745961814,0.0983685582,0.6295594859,0,-0.4385876898,1,1,1,1,1,1,0,1,1,-0.9709418174,-0.2393156643
2025-09-19,2025-W38,weekly,2025-09-15,5,0,2168,2025-09-26,2178,0.0046125461,1,-0.9788424739,1.0790840109,-0.233523658,-0.1902542572,-0.0850952471,0.4446419048,0,-0.3362675925,1,1,1,1,1,1,0,1,1,-0.9927088741,-0.1205366803
2025-09-26,2025-W39,weekly,2025-09-22,5,0,2178,2025-09-30,2143,-0.0160697888,0,-0.6224483345,0.4751184639,-0.3409948353,-0.2318485044,-0.1384392214,0.4938449217,0,-0.589852252,1,1,1,1,1,1,0,1,1,-1,0
2025-09-30,2025-W40,weekly,2025-09-29,2,0,2143,2025-10-10,2125,-0.00839944,0,-1.1338853021,1.100361368,0.0311144083,-1.0044147459,-0.0768296849,0.7037945097,0,-0.4423904538,1,1,1,1,1,1,0,1,1,-0.9927088741,0.1205366803
2025-10-10,2025-W41,weekly,2025-10-09,2,0,2125,2025-10-17,2117,-0.0037647059,0,-1.1157071211,-0.0755141033,-0.4519478943,-0.9723650282,-0.3329888572,0.3755419453,0,-0.7002705249,1,1,1,1,1,1,0,1,1,-0.9709418174,0.2393156643
2025-10-17,2025-W42,weekly,2025-10-13,5,0,2117,2025-10-24,2133,0.0075578649,1,-0.9737541853,0.1373813582,-0.9088670217,0.5953883067,0.0488131077,0.1103629411,0,-0.8629982349,1,1,1,1,1,1,0,1,1,-0.9350162427,0.354604887
2025-10-24,2025-W43,weekly,2025-10-20,5,0,2133,2025-10-31,2130,-0.0014064698,0,-0.6264573342,0.1127591454,0.0392207183,0.2603756224,-0.0686884223,0.534399246,0,-0.6544174857,1,1,1,1,1,1,0,1,1,-0.8854560257,0.464723172
2025-10-31,2025-W44,weekly,2025-10-27,5,0,2130,2025-11-07,2149,0.0089201878,1,-0.602390921,-0.0791978663,-0.2755406045,0.0684012375,0.1257754499,0.4456236166,0,-0.9998704795,1,1,1,1,1,1,0,1,1,-0.8229838659,0.5680647467
2025-11-07,2025-W45,weekly,2025-11-03,5,0,2149,2025-11-14,2185,0.0167519777,1,-0.1726122747,-0.1308694021,-0.2936290296,0.0843535283,-0.1809750687,0.4755876678,0,-0.9102877818,1,1,1,1,1,1,0,1,1,-0.7485107482,0.6631226582
2025-11-14,2025-W46,weekly,2025-11-10,5,0,2185,2025-11-21,2195,0.004576659,1,0.313828924,-0.4845802599,-0.2692045722,0.0627416098,-0.0865600086,0.5789149531,0,-0.5640730071,1,1,1,1,1,1,0,1,1,-0.6631226582,0.7485107482
2025-11-21,2025-W47,weekly,2025-11-17,5,0,2195,2025-11-28,2244,0.0223234624,1,0.1827998859,0.155977197,-0.3506250238,0.074515975,-0.3181331413,0.6647953195,0,-0.9276212826,1,1,1,1,1,1,0,1,1,-0.5680647467,0.8229838659
2025-11-28,2025-W48,weekly,2025-11-24,5,0,2244,2025-12-05,2295,0.0227272727,1,0.7452596299,-0.3080963733,-0.3410762934,0.4092066487,-0.1312796746,0.6626029655,0,-0.3206953735,1,1,1,1,1,1,0,1,1,-0.464723172,0.8854560257
2025-12-05,2025-W49,weekly,2025-12-01,5,0,2295,2025-12-12,2233,-0.0270152505,0,1.1300020418,-0.7902698448,-0.8391507936,0.1361039999,-0.3714825261,0.9755278365,0,-0.2411385614,1,1,1,1,1,1,0,1,0,-0.354604887,0.9350162427
2025-12-12,2025-W50,weekly,2025-12-08,5,0,2233,2025-12-19,2192,-0.0183609494,0,-0.2245035366,0.8318316944,-0.415978716,0.0354346908,-0.3504134769,0.9657440858,0,0.6189838921,1,1,1,1,1,1,0,1,0,-0.2393156643,0.9709418174
2025-12-19,2025-W51,weekly,2025-12-15,5,0,2192,2025-12-26,2222,0.0136861314,1,-0.6781678533,0.6434988857,-0.2994003535,-0.0326837704,-0.4750339544,0.8409191439,0,0.5458213616,1,1,1,1,1,1,0,1,0,-0.1205366803,0.9927088741
2025-12-26,2025-W52,weekly,2025-12-22,5,0,2222,2025-12-31,2226,0.00180018,1,-0.058985263,-0.2995543686,-0.5864641137,0.0709288208,-0.0096890331,0.8334810464,0,0.283952471,1,1,1,1,1,1,0,1,0,0,1
2025-12-31,2026-W01,weekly,2025-12-29,3,0,2226,2026-01-09,2263,0.016621743,1,-0.1271989681,-0.1701147525,-0.5317623832,-0.1068491779,-0.5366177516,1.1317952392,0,-0.3266821893,1,1,1,1,1,1,0,1,0,0.1205366803,0.9927088741
2026-01-09,2026-W02,weekly,2026-01-05,5,0,2263,2026-01-16,2281,0.0079540433,1,0.565059026,-0.2265618538,-0.8156451553,0.3522045763,-0.0778306694,0.9406685625,0,0.0217990206,1,1,1,1,1,1,0,1,0,0.2393156643,0.9709418174
2026-01-16,2026-W03,weekly,2026-01-12,5,0,2281,2026-01-23,2300,0.00832968,1,0.6199297271,-0.1355529609,-0.6293641496,0.1374329942,-0.4831227173,1.053314132,0,-0.620228518,1,1,1,1,1,1,0,1,0,0.354604887,0.9350162427
2026-01-23,2026-W04,weekly,2026-01-19,5,0,2300,2026-01-30,2271,-0.0126086957,0,0.6484823022,-0.2915243393,-0.6450192745,0.1052898384,-0.0222932237,1.2670837822,0,-0.6359528724,1,1,1,1,1,1,0,1,0,0.464723172,0.8854560257
2026-01-30,2026-W05,weekly,2026-01-26,5,0,2271,2026-02-06,2279,0.0035226772,1,0.0071857097,0.4352118586,-0.943908551,-0.1655562524,-0.1376899666,1.1180992697,0,-0.1907308481,1,1,1,1,1,1,0,1,0,0.5680647467,0.8229838659
2026-02-06,2026-W06,weekly,2026-02-02,5,0,2279,2026-02-13,2320,0.0179903466,1,0.1142297781,-0.1083052632,-0.6114983863,-0.3741881242,-0.31058059,0.955066514,0,-0.597602936,1,1,1,1,1,1,0,1,0,0.6631226582,0.7485107482
2026-02-13,2026-W07,weekly,2026-02-09,5,0,2320,2026-02-27,2360,0.0172413793,1,0.6533569809,-0.5439018266,0.0434305423,0.8349639391,-0.0244097224,0.7876339312,0,-0.0077921734,1,1,1,1,1,1,0,1,0,0.7485107482,0.6631226582
2026-02-27,2026-W09,weekly,2026-02-24,4,0,2360,2026-03-06,2393,0.0139830508,1,0.9113705803,-0.6510350263,-0.6257083294,0.4108744706,0.4770387296,0.7989343215,0,0.0094746103,1,1,1,1,1,1,0,1,0,0.8854560257,0.464723172
2026-03-06,2026-W10,weekly,2026-03-02,5,0,2393,2026-03-13,2386,-0.0029251985,0,1.0733545605,-0.1988415556,-0.3965452366,0.6982660446,0.5823034372,0.6898204746,0,-0.4492756624,1,1,1,1,1,1,0,1,0,0.9350162427,0.354604887
2026-03-13,2026-W11,weekly,2026-03-09,5,0,2386,2026-03-20,2387,0.0004191115,1,0.7075984678,-0.0434495105,-0.0934203937,0.6046404789,0.5815546442,0.5562000528,0,-0.8426043245,1,1,1,1,1,1,0,1,0,0.9709418174,0.2393156643
2026-03-20,2026-W12,weekly,2026-03-16,5,0,2387,2026-03-27,2369,-0.0075408463,0,0.6202908566,-0.2663560807,0.6294391686,0.2611345357,0.096756277,0.5396470888,0,-1.0585734702,1,1,1,1,1,1,0,1,0,0.9927088741,0.1205366803
2026-03-27,2026-W13,weekly,2026-03-23,5,0,2369,2026-04-03,2344,-0.0105529759,0,0.1976548786,0.0831059042,-0.2307879957,0.2234754963,0.2376040846,0.3198888473,0,-0.8300383266,1,1,1,1,1,1,0,1,0,1,0
2026-04-03,2026-W14,weekly,2026-03-30,5,0,2344,2026-04-10,2379,0.0149317406,1,-0.1636280188,0.2216948516,0.1473476661,-0.2580705847,0.0806181052,0.2231872901,0,-0.8593481267,1,1,1,1,1,1,0,1,0,0.9927088741,-0.1205366803
2026-04-10,2026-W15,weekly,2026-04-07,4,0,2379,2026-04-17,2402,0.0096679277,1,0.4547158417,-0.7187936989,-0.0380408423,-0.4746577007,-0.0942696557,0.1893409568,0,-0.4663613232,1,1,1,1,1,1,0,1,0,0.9709418174,-0.2393156643
2026-04-17,2026-W16,weekly,2026-04-13,5,0,2402,2026-04-24,2417,0.006244796,1,0.6104135044,-0.3276971482,-0.4208024063,0.626154623,0.4635260936,0.170956816,0,-0.5732292313,1,1,1,1,1,1,0,1,0,0.9350162427,-0.354604887
